OBJECTID_1,Join_Count,TARGET_FID,JOIN_FID,Record_ID,Store_Name,Store_Stre,Additonal_,City,State,Zip_Code,Address,Zip4,County,Store_Type,Latitude,Longitude,Incentive_,Grantee_Na,ObjectId,CookCounty
3426,1,3425,162,1616862,Rim Foods,5810 W North Ave,,Chicago,IL,60639,"5810 W North Ave, Chicago, IL, 60639",4041,COOK,Convenience Store,41.909714,-87.770653,,,262467,Austin
3441,1,3440,162,1620196,Convience For You,5337 W Madison St,,Chicago,IL,60644,"5337 W Madison St, Chicago, IL, 60644",4040,COOK,Convenience Store,41.880077,-87.759056,,,263198,Austin
3442,1,3441,162,1612914,Laramie Market Inc.,410 S Laramie Ave,,Chicago,IL,60644,"410 S Laramie Ave, Chicago, IL, 60644",4831,COOK,Convenience Store,41.874447,-87.755104,,,263199,Austin
3443,1,3442,162,1609898,Bobos Market Inc,633 N Cicero Ave,,Chicago,IL,60644,"633 N Cicero Ave, Chicago, IL, 60644",1723,COOK,Other,41.892452,-87.745369,,,263202,Austin
3444,1,3443,162,1618126,Leana Grocery Mart,5126 W Division St,,Chicago,IL,60651,"5126 W Division St, Chicago, IL, 60651",1436,COOK,Convenience Store,41.902512,-87.754417,,,263645,Austin
389,1,389,177,514819,ALDI 62079 62079,7800 S South Chicago Ave,,Chicago,IL,60619,"7800 S South Chicago Ave, Chicago, IL, 60619",2724,COOK,Supermarket,41.753151,-87.587952,,,30574,Avalon Park
397,1,397,177,471858,Walgreens 02387,1616 E 87th St,,Chicago,IL,60617,"1616 E 87th St, Chicago, IL, 60617",2727,COOK,Other,41.736973,-87.584473,,,31495,Avalon Park
852,1,852,177,820251,DOLLARTREE 8040,1312 E 79th St,,Chicago,IL,60619,"1312 E 79th St, Chicago, IL, 60619",3402,COOK,Other,41.751438,-87.592529,,,65743,Avalon Park
1484,1,1483,177,1578147,79th Snack Shop,7901 S Avalon Ave,,Chicago,IL,60619,"7901 S Avalon Ave, Chicago, IL, 60619",3303,COOK,Convenience Store,41.751163,-87.593994,,,114830,Avalon Park
1683,1,1682,177,1280650,Chicagoland Ham-SI,8615 S Stony Island Ave,,Chicago,IL,60617,"8615 S Stony Island Ave, Chicago, IL, 60617",2736,COOK,Specialty Store,41.73822,-87.585213,,,130465,Avalon Park
1953,1,1952,177,1256680,Express Food Market On 87th Inc.,1800 E 87th St,,Chicago,IL,60617,"1800 E 87th St, Chicago, IL, 60617",2742,COOK,Convenience Store,41.737019,-87.580208,,,151671,Avalon Park
2294,1,2293,177,1476729,South Fuel Inc,7600 S South Chicago Ave,,Chicago,IL,60619,"7600 S South Chicago Ave, Chicago, IL, 60619",3433,COOK,Convenience Store,41.756538,-87.592934,,,176239,Avalon Park
2808,1,2807,177,836838,Henry Citgo,8300 S Stony Island Ave,,Chicago,IL,60617,"8300 S Stony Island Ave, Chicago, IL, 60617",1757,COOK,Convenience Store,41.744125,-87.585854,,,214799,Avalon Park
2994,1,2993,177,1265401,87th St Gas Inc,1400 E 87th St,,Chicago,IL,60619,"1400 E 87th St, Chicago, IL, 60619",6523,COOK,Convenience Store,41.736877,-87.590096,,,231393,Avalon Park
3196,1,3195,177,1564575,Family Dollar 13741,8240 S Stony Island Ave,,Chicago,IL,60617,"8240 S Stony Island Ave, Chicago, IL, 60617",1750,COOK,Other,41.745083,-87.586205,,,247373,Avalon Park
3437,1,3436,177,1620021,Big Daddy Express,1924 E 87th St,,Chicago,IL,60617,"1924 E 87th St, Chicago, IL, 60617",2944,COOK,Convenience Store,41.737282,-87.577248,,,262973,Avalon Park
18,1,18,158,267108,Kurowski Sausage Shop & Rich,2976 N Milwaukee Ave,,Chicago,IL,60618,"2976 N Milwaukee Ave, Chicago, IL, 60618",7345,COOK,Grocery Store,41.935211,-87.718056,,,1040,Avondale
86,1,86,158,272793,CHICAGO FOOD CORP,3333 N Kimball Ave,,Chicago,IL,60618,"3333 N Kimball Ave, Chicago, IL, 60618",5503,COOK,Supermarket,41.941982,-87.712517,,,6129,Avondale
140,1,140,158,300751,WALGREENS 7359,3222 N Milwaukee Ave,,Chicago,IL,60618,"3222 N Milwaukee Ave, Chicago, IL, 60618",5106,COOK,Other,41.939705,-87.724884,,,10907,Avondale
428,1,428,158,797268,CARNICERIA LA MEJOR 2,2915 N Milwaukee Ave,,Chicago,IL,60618,"2915 N Milwaukee Ave, Chicago, IL, 60618",7404,COOK,Grocery Store,41.934422,-87.715614,,,33475,Avondale
449,1,449,158,1561615,Circle K 4706908,2760 W Belmont Ave,,Chicago,IL,60618,"2760 W Belmont Ave, Chicago, IL, 60618",5915,COOK,Convenience Store,41.939457,-87.697563,,,35400,Avondale
495,1,495,158,535573,CVS 5681,3311 N Pulaski Rd,,Chicago,IL,60641,"3311 N Pulaski Rd, Chicago, IL, 60641",4011,COOK,Other,41.941364,-87.72715,,,38627,Avondale
547,1,547,158,714347,Carniceria Ruiz,3001 N Kedzie Ave,,Chicago,IL,60618,"3001 N Kedzie Ave, Chicago, IL, 60618",6906,COOK,Grocery Store,41.935848,-87.707275,,,41675,Avondale
628,1,628,158,692256,Walgreens 10649,3424 W Belmont Ave,,Chicago,IL,60618,"3424 W Belmont Ave, Chicago, IL, 60618",5409,COOK,Other,41.939335,-87.713226,,,49084,Avondale
649,1,649,158,776444,Los Potriilos,3624 W Belmont Ave,,Chicago,IL,60618,"3624 W Belmont Ave, Chicago, IL, 60618",5304,COOK,Other,41.93924,-87.718414,,,51169,Avondale
823,1,823,158,848887,Dollar Tree 665,2931 W Addison St,"T-15, T-18",Chicago,IL,60618,"2931 W Addison St, Chicago, IL, 60618",4635,COOK,Other,41.946598,-87.701744,,,63671,Avondale
878,1,878,158,675814,Jewel Food Store 3470,3570 N Elston Ave,,Chicago,IL,60618,"3570 N Elston Ave, Chicago, IL, 60618",4318,COOK,Supermarket,41.946033,-87.708069,,,66939,Avondale
922,1,922,158,921155,Aldi 82,3320 W Belmont Ave,,Chicago,IL,60618,"3320 W Belmont Ave, Chicago, IL, 60618",5513,COOK,Supermarket,41.939346,-87.71022,,,69457,Avondale
1159,1,1159,158,912596,Adrians Food Market,3700 W Diversey Ave,,Chicago,IL,60647,"3700 W Diversey Ave, Chicago, IL, 60647",1116,COOK,Grocery Store,41.931919,-87.719879,,,87189,Avondale
1206,1,1206,158,893417,Target Store 1437,2939 Addison,,Chicago,IL,60618,"2939 Addison, Chicago, IL, 60618",4635,COOK,Super Store,41.946568,-87.701866,,,90726,Avondale
1403,1,1402,158,1240665,7-eleven 36106B,3005 N Pulaski Rd,,Chicago,IL,60641,"3005 N Pulaski Rd, Chicago, IL, 60641",5444,COOK,Convenience Store,41.935623,-87.72702,,,106824,Avondale
1444,1,1443,158,1521193,Snj Grocery,3600 W Diversey Ave,,Chicago,IL,60647,"3600 W Diversey Ave, Chicago, IL, 60647",1126,COOK,Other,41.932159,-87.717361,,,111127,Avondale
1831,1,1830,158,1368145,Jenny's Food Market,2990 N Milwaukee Ave,,Chicago,IL,60618,"2990 N Milwaukee Ave, Chicago, IL, 60618",7393,COOK,Grocery Store,41.935658,-87.718216,,,141329,Avondale
2088,1,2087,158,1353513,Family Dollar 12335,3411 W Addison St,,Chicago,IL,60618,"3411 W Addison St, Chicago, IL, 60618",4249,COOK,Other,41.946537,-87.713356,,,161329,Avondale
2250,1,2249,158,1433224,Roosevelt Food Mart Inc.,3001 W Belmont Ave,,Chicago,IL,60618,"3001 W Belmont Ave, Chicago, IL, 60618",5703,COOK,Convenience Store,41.939034,-87.703102,,,173720,Avondale
2266,1,2265,158,1435564,Logan Square Farmers Market 7734893222,3029 N Rockwell St,,Chicago,IL,60618,"3029 N Rockwell St, Chicago, IL, 60618",7917,COOK,Farmers and Markets,41.936691,-87.692368,,Experimental Station Chicago,174659,Avondale
2552,1,2551,158,1357462,Bristol Deli & Liquor,3086 N Milwaukee Ave,,Chicago,IL,60618,"3086 N Milwaukee Ave, Chicago, IL, 60618",6611,COOK,Convenience Store,41.937084,-87.720932,,,195525,Avondale
2703,1,2702,158,1510366,3330 Kimball Inc.,3330 N Kimball Ave,,Chicago,IL,60618,"3330 N Kimball Ave, Chicago, IL, 60618",5504,COOK,Convenience Store,41.94202,-87.713051,,,206663,Avondale
2917,1,2916,158,1556046,7-eleven #29168b #29168B,3559 N Pulaski Rd,,Chicago,IL,60641,"3559 N Pulaski Rd, Chicago, IL, 60641",3945,COOK,Convenience Store,41.946125,-87.726929,,,224435,Avondale
3074,1,3073,158,983083,Carniceria Guanajuato #3,3140 N California Ave,,Chicago,IL,60618,"3140 N California Ave, Chicago, IL, 60618",7034,COOK,Supermarket,41.938728,-87.697838,,,237341,Avondale
3075,1,3074,158,1274400,7-eleven 36718B,3600 W Belmont Ave,,Chicago,IL,60618,"3600 W Belmont Ave, Chicago, IL, 60618",5304,COOK,Convenience Store,41.939247,-87.717705,,,237359,Avondale
3173,1,3172,158,1172596,T & M Inc,3159 W Addison St,,Chicago,IL,60618,"3159 W Addison St, Chicago, IL, 60618",4550,COOK,Convenience Store,41.946606,-87.707359,,,245463,Avondale
3185,1,3184,158,1243999,Cermak Produce,4000 W Diversey Ave,,Chicago,IL,60639,"4000 W Diversey Ave, Chicago, IL, 60639",2102,COOK,Super Store,41.931816,-87.727089,,,246576,Avondale
3369,1,3368,158,1405817,Marathon,3050 N Pulaski Rd,,Chicago,IL,60641,"3050 N Pulaski Rd, Chicago, IL, 60641",5445,COOK,Convenience Store,41.937004,-87.727509,,,258834,Avondale
654,1,654,9,826686,7-Eleven 33887,399 S Prospect Ave,,Bartlett,IL,60103,"399 S Prospect Ave, Bartlett, IL, 60103",4303,COOK,Convenience Store,41.987762,-88.173965,,,51794,Bartlett
2929,1,2928,9,889414,7 Eleven 33848,125 E Lake St,,Bartlett,IL,60103,"125 E Lake St, Bartlett, IL, 60103",4143,COOK,Convenience Store,42.003124,-88.181999,,,225718,Bartlett
5,1,5,39,253843,ALDI 62076 62076,7020 S Cicero Ave,,Bedford Park,IL,60638,"7020 S Cicero Ave, Bedford Park, IL, 60638",6402,COOK,Supermarket,41.764992,-87.742508,,,133,Bedford Park
153,1,153,39,321908,Walmart 1938,7050 S Cicero Ave,,Bedford Park,IL,60638,"7050 S Cicero Ave, Bedford Park, IL, 60638",6402,COOK,Super Store,41.764637,-87.7425,,,12162,Bedford Park
986,1,986,39,923704,Costco Business Center 580,7300 S Cicero Ave,,Bedford Park,IL,60629,"7300 S Cicero Ave, Bedford Park, IL, 60629",5817,COOK,Super Store,41.760124,-87.741814,,,74483,Bedford Park
1199,1,1199,39,1299404,Speedway 8799,6800 S Archer Rd,,Summit Argo,IL,60501,"6800 S Archer Rd, Summit Argo, IL, 60501",2079,COOK,Convenience Store,41.769108,-87.819382,,,90181,Bedford Park
1360,1,1360,39,1237607,Good To Go 88,6401 W 65th Street,,Bedford Park,IL,60638,"6401 W 65th Street, Bedford Park, IL, 60638",,COOK,Convenience Store,41.773952,-87.781876,,,103008,Bedford Park
1691,1,1690,39,1203823,Dollar Tree 6100,7438 S Cicero Ave,,Bedford Park,IL,60629,"7438 S Cicero Ave, Bedford Park, IL, 60629",5819,COOK,Other,41.75732,-87.741669,,,131378,Bedford Park
1865,1,1864,39,768223,Target Store 841,7100 S Cicero Ave,,Bedford Park,IL,60629,"7100 S Cicero Ave, Bedford Park, IL, 60629",5813,COOK,Super Store,41.764256,-87.741982,,,144127,Bedford Park
3133,1,3132,39,953883,Cermak Produce 11 Inc,7220 S Cicero Ave,,Bedford Park,IL,60629,"7220 S Cicero Ave, Bedford Park, IL, 60629",,COOK,Super Store,41.761433,-87.741875,,,241635,Bedford Park
541,1,541,40,625234,ALDI 40015 40015,400 S Mannheim Rd,,Bellwood,IL,60104,"400 S Mannheim Rd, Bellwood, IL, 60104",1748,COOK,Supermarket,41.884327,-87.883339,,,41137,Bellwood
607,1,607,40,772001,MANNY'S FOOD & LIQUOR,947 Mannheim Rd,,Bellwood,IL,60104,"947 Mannheim Rd, Bellwood, IL, 60104",2020,COOK,Convenience Store,41.874702,-87.882957,,,47101,Bellwood
678,1,678,40,1000364,Bellwood Sweets Shop LLC,706 Bellwood Ave,,Bellwood,IL,60104,"706 Bellwood Ave, Bellwood, IL, 60104",1831,COOK,Convenience Store,41.879906,-87.878319,,,54181,Bellwood
763,1,763,40,1010460,B Wood Corp,2418 Saint Charles Rd,,Bellwood,IL,60104,"2418 Saint Charles Rd, Bellwood, IL, 60104",1639,COOK,Convenience Store,41.887833,-87.863441,,,60702,Bellwood
1527,1,1526,40,1249158,Dollar General 17307,496 25th Ave,,Bellwood,IL,60104,"496 25th Ave, Bellwood, IL, 60104",1961,COOK,Other,41.883949,-87.863693,,,118259,Bellwood
1633,1,1632,40,978492,Dollar Tree 3451,550 Mannheim Rd,,Bellwood,IL,60104,"550 Mannheim Rd, Bellwood, IL, 60104",1866,COOK,Other,41.882988,-87.883324,,,126710,Bellwood
1705,1,1704,40,1319118,Bp Bellwood,500 Mannheim Rd,,Bellwood,IL,60104,"500 Mannheim Rd, Bellwood, IL, 60104",1750,COOK,Convenience Store,41.883774,-87.88369,,,132340,Bellwood
1825,1,1824,40,1324553,J And J Food Liquor,703 Bellwood Ave,,Bellwood,IL,60104,"703 Bellwood Ave, Bellwood, IL, 60104",1832,COOK,Convenience Store,41.880024,-87.878212,,,140891,Bellwood
1915,1,1914,40,1371875,Windy Station Inc,545 Mannheim Rd,,Bellwood,IL,60104,"545 Mannheim Rd, Bellwood, IL, 60104",1805,COOK,Convenience Store,41.881851,-87.883217,,,149058,Bellwood
1949,1,1948,40,1309150,Thorntons 327,1125 25th Ave,,Bellwood,IL,60104,"1125 25th Ave, Bellwood, IL, 60104",2481,COOK,Convenience Store,41.871925,-87.862473,,,151433,Bellwood
2268,1,2267,40,1452987,St Charles Gas & Food Inc.,4401 Saint Charles Rd,,Bellwood,IL,60104,"4401 Saint Charles Rd, Bellwood, IL, 60104",1114,COOK,Convenience Store,41.889122,-87.887451,,,174688,Bellwood
2696,1,2695,40,1546660,QuikTrip 7208,1040 25th Ave,,Bellwood,IL,60104,"1040 25th Ave, Bellwood, IL, 60104",2453,COOK,Convenience Store,41.873165,-87.863556,,,205976,Bellwood
2747,1,2746,40,1549210,Mama Rose Meats,1043 25th Ave,,Bellwood,IL,60104,"1043 25th Ave, Bellwood, IL, 60104",2403,COOK,Grocery Store,41.87323,-87.863144,,,209322,Bellwood
3434,1,3433,40,1617497,Top Fuel,503 Mannheim Rd,,Bellwood,IL,60104,"503 Mannheim Rd, Bellwood, IL, 60104",1749,COOK,Convenience Store,41.88316,-87.882828,,,262907,Bellwood
41,1,41,155,237774,Walgreens 03948,5140 W Diversey Ave,,Chicago,IL,60639,"5140 W Diversey Ave, Chicago, IL, 60639",1612,COOK,Other,41.931496,-87.754951,,,2820,Belmont Cragin
50,1,50,155,260729,El Faro Foods,4807 W Armitage Ave,,Chicago,IL,60639,"4807 W Armitage Ave, Chicago, IL, 60639",3212,COOK,Convenience Store,41.916912,-87.746521,,,3860,Belmont Cragin
74,1,74,155,294562,Fresh Market Place,2600 N Central Ave,,Chicago,IL,60639,"2600 N Central Ave, Chicago, IL, 60639",1324,COOK,Super Store,41.92765,-87.766182,,,5314,Belmont Cragin
116,1,116,155,435963,WALGREENS 09470,4817 W Fullerton Ave,,Chicago,IL,60639,"4817 W Fullerton Ave, Chicago, IL, 60639",2503,COOK,Other,41.924191,-87.746719,,,8420,Belmont Cragin
139,1,139,155,337052,ALDI 40090 40090,2828 N Central Ave,,Chicago,IL,60634,"2828 N Central Ave, Chicago, IL, 60634",5306,COOK,Supermarket,41.931793,-87.766312,,,10695,Belmont Cragin
254,1,254,155,398964,Tony's Fresh Market 767,2500 N Central Ave,,Chicago,IL,60639,"2500 N Central Ave, Chicago, IL, 60639",1322,COOK,Super Store,41.926708,-87.766129,,,19676,Belmont Cragin
287,1,287,155,364240,Grand Food Market Inc,5202 W Grand Ave,,Chicago,IL,60639,"5202 W Grand Ave, Chicago, IL, 60639",3008,COOK,Grocery Store,41.917377,-87.756203,,,22135,Belmont Cragin
324,1,324,155,449007,Jewel Food Store 3349,2520 N Narragansett Ave,,Chicago,IL,60639,"2520 N Narragansett Ave, Chicago, IL, 60639",1041,COOK,Supermarket,41.925873,-87.785606,,,24650,Belmont Cragin
440,1,440,155,1596917,Bristol Food And Liquors,5207 W Belmont Ave,,Chicago,IL,60641,"5207 W Belmont Ave, Chicago, IL, 60641",4272,COOK,Convenience Store,41.938663,-87.757011,,,34762,Belmont Cragin
475,1,475,155,552303,WALGREENS 4233,5600 W Fullerton Ave,,Chicago,IL,60639,"5600 W Fullerton Ave, Chicago, IL, 60639",2305,COOK,Other,41.924046,-87.766006,,,37547,Belmont Cragin
481,1,481,155,804075,MORELIA SUPERMARKET INC. # 2,4833 W Diversey Ave,,Chicago,IL,60639,"4833 W Diversey Ave, Chicago, IL, 60639",1703,COOK,Super Store,41.931263,-87.747856,,,37778,Belmont Cragin
568,1,568,155,715578,WALGREENS 4986,4745 W Belmont Ave,,Chicago,IL,60641,"4745 W Belmont Ave, Chicago, IL, 60641",4410,COOK,Other,41.938786,-87.74588,,,43318,Belmont Cragin
577,1,577,155,639752,ALDI 40002 40002,4627 W Diversey Ave,,Chicago,IL,60639,"4627 W Diversey Ave, Chicago, IL, 60639",1828,COOK,Supermarket,41.931564,-87.743011,,,44786,Belmont Cragin
586,1,586,155,807798,DOLLAR TREE 0645,6460 W Fullerton Ave,,Chicago,IL,60707,"6460 W Fullerton Ave, Chicago, IL, 60707",3404,COOK,Other,41.923702,-87.788116,,,45608,Belmont Cragin
627,1,627,155,993809,Dollar Tree 4475,4800 W Fullerton Ave,,Chicago,IL,60639,"4800 W Fullerton Ave, Chicago, IL, 60639",2504,COOK,Other,41.924271,-87.746704,,,48924,Belmont Cragin
667,1,667,155,875117,7-Eleven 16809,5959 W Belmont Ave,,Chicago,IL,60634,"5959 W Belmont Ave, Chicago, IL, 60634",5108,COOK,Convenience Store,41.938423,-87.775955,,,52971,Belmont Cragin
682,1,682,155,734896,Al Bayan Grocery Inc,3134 N Narragansett Ave,,Chicago,IL,60634,"3134 N Narragansett Ave, Chicago, IL, 60634",4919,COOK,Grocery Store,41.937119,-87.785973,,,54411,Belmont Cragin
773,1,773,155,817327,Family Dollar 6681,5222 W Grand Ave,#5226,Chicago,IL,60639,"5222 W Grand Ave, Chicago, IL, 60639",3008,COOK,Other,41.917156,-87.756912,,,61015,Belmont Cragin
846,1,846,155,820230,ALDI 40034,6520 W Fullerton Ave,,Chicago,IL,60707,"6520 W Fullerton Ave, Chicago, IL, 60707",,COOK,Supermarket,41.923725,-87.787956,,,65692,Belmont Cragin
858,1,858,155,820264,Family Dollar 5539,4748 W Fullerton Ave,,Chicago,IL,60639,"4748 W Fullerton Ave, Chicago, IL, 60639",1818,COOK,Other,41.924297,-87.745033,,,65806,Belmont Cragin
948,1,948,155,753448,CARNITAS Y SUPERMERCARDO ELGIGANTE,2500 N Laramie Ave,,Chicago,IL,60639,"2500 N Laramie Ave, Chicago, IL, 60639",2422,COOK,Grocery Store,41.925976,-87.756271,,,71291,Belmont Cragin
1270,1,1270,155,1107543,Walmart SuperCenter 5617,4626 W Diversey Ave,,Chicago,IL,60639,"4626 W Diversey Ave, Chicago, IL, 60639",1829,COOK,Super Store,41.93166,-87.742905,,,96286,Belmont Cragin
1443,1,1442,155,967570,Family Dollar Store 8348,2845 N Central Ave,,Chicago,IL,60634,"2845 N Central Ave, Chicago, IL, 60634",5307,COOK,Other,41.932621,-87.766243,,,111072,Belmont Cragin
1515,1,1514,155,1030954,Dollar General 12864,5701 W Belmont Ave,,Chicago,IL,60634,"5701 W Belmont Ave, Chicago, IL, 60634",5209,COOK,Other,41.938515,-87.769089,,,117052,Belmont Cragin
1576,1,1575,155,1132460,Laramie Bakery & Deli,3012-14 N Laramie Ave,,Chicago,IL,60641,"3012-14 N Laramie Ave, Chicago, IL, 60641",5010,COOK,Convenience Store,41.935543,-87.756615,,,121381,Belmont Cragin
1577,1,1576,155,1032135,Jola & Hetman Deli Ltd,5513 W Belmont Ave,,Chicago,IL,60641,"5513 W Belmont Ave, Chicago, IL, 60641",4130,COOK,Grocery Store,41.938564,-87.764641,,,121642,Belmont Cragin
1599,1,1598,155,1312192,Carniceria La Villa No. 2,5800 W Grand Ave,,Chicago,IL,60639,"5800 W Grand Ave, Chicago, IL, 60639",2813,COOK,Grocery Store,41.919743,-87.771019,,,124252,Belmont Cragin
1751,1,1750,155,1375804,Grand Laramie Gas Inc,2013 N Laramie Ave,,Chicago,IL,60639,"2013 N Laramie Ave, Chicago, IL, 60639",3133,COOK,Convenience Store,41.917168,-87.755898,,,136500,Belmont Cragin
1759,1,1758,155,1347719,Arathi Property Inc,2950 N Cicero Ave,,Chicago,IL,60641,"2950 N Cicero Ave, Chicago, IL, 60641",5133,COOK,Convenience Store,41.934906,-87.746773,,,137099,Belmont Cragin
1939,1,1938,155,1378665,Cermak Produce,4804 W Diversey Ave,,Chicago,IL,60639,"4804 W Diversey Ave, Chicago, IL, 60639",1704,COOK,Super Store,41.931606,-87.746796,,,150345,Belmont Cragin
1950,1,1949,155,1255456,Gordon Food Service Store MP169,6431 W Fullerton Ave,,Chicago,IL,60707,"6431 W Fullerton Ave, Chicago, IL, 60707",3405,COOK,Supermarket,41.923641,-87.786812,,,151503,Belmont Cragin
1962,1,1961,155,1361636,Farmer's Fresh Market Placeinc,6420 W Fullerton Ave,,Chicago,IL,60707,"6420 W Fullerton Ave, Chicago, IL, 60707",3598,COOK,Super Store,41.925198,-87.786972,,,152347,Belmont Cragin
1971,1,1970,155,1351596,Food Market & Flowers Inc. 43060595,5354 W Diversey Ave,,Chicago,IL,60639,"5354 W Diversey Ave, Chicago, IL, 60639",1513,COOK,Grocery Store,41.931381,-87.760963,,,153047,Belmont Cragin
1996,1,1995,155,1458008,DOLLARTREE 8833,6355 W Belmont Ave,,Chicago,IL,60634,"6355 W Belmont Ave, Chicago, IL, 60634",4025,COOK,Other,41.937897,-87.785622,,,155644,Belmont Cragin
2047,1,2046,155,1460341,Cermak Fresh Markt,5129 W Belmont Ave,,Chicago,IL,60641,"5129 W Belmont Ave, Chicago, IL, 60641",4207,COOK,Super Store,41.93845,-87.755577,,,159272,Belmont Cragin
2069,1,2068,155,1364360,Annabella Inc,5250 W Fullerton Ave,,Chicago,IL,60639,"5250 W Fullerton Ave, Chicago, IL, 60639",1402,COOK,Grocery Store,41.924122,-87.758156,,,160105,Belmont Cragin
2112,1,2111,155,1389976,Fresh Market Place 3,5020 W Fullerton Ave,,Chicago,IL,60639,"5020 W Fullerton Ave, Chicago, IL, 60639",2414,COOK,Supermarket,41.924225,-87.752083,,,162863,Belmont Cragin
2193,1,2192,155,1434389,Matha Food And Liquor Store,5952 W Diversey Ave,,Chicago,IL,60639,"5952 W Diversey Ave, Chicago, IL, 60639",1138,COOK,Convenience Store,41.931499,-87.775627,,,169615,Belmont Cragin
2194,1,2193,155,1435223,Fullerton Mini Mart Inc,5705 W Fullerton Ave,,Chicago,IL,60639,"5705 W Fullerton Ave, Chicago, IL, 60639",2306,COOK,Convenience Store,41.923595,-87.768677,,,169637,Belmont Cragin
2259,1,2258,155,1410263,Fullerton Dollar Plus,5209 W Fullerton Ave,,Chicago,IL,60639,"5209 W Fullerton Ave, Chicago, IL, 60639",1401,COOK,Grocery Store,41.923733,-87.756775,,,174381,Belmont Cragin
2265,1,2264,155,1435806,Dollar Plus Variety,5156 W Fullerton Ave,,Chicago,IL,60639,"5156 W Fullerton Ave, Chicago, IL, 60639",2404,COOK,Convenience Store,41.924419,-87.755936,,,174609,Belmont Cragin
2278,1,2277,155,1148612,John's Live Poultry,5955 W Fullerton Ave,,Chicago,IL,60639,"5955 W Fullerton Ave, Chicago, IL, 60639",2240,COOK,Specialty Store,41.923569,-87.775475,,,175157,Belmont Cragin
